id;text;created_at;campaign_id;user_id;parent_id;likes_count
46 950;Ассаламу алейкум я делаю вас Вакилем для выплаты закят за меня и мою семью;9 Апрель, 2024, 16:22;7 052;3ada85e0-def1-296b-9bcf-bc4fc2b289ac;;0
46 951;Садака за меня, жену и троих дочерей.;9 Апрель, 2024, 16:24;7 085;e45c2e3a-0145-b9c8-7e26-cb57ef7a4d8b;;0
46 952;Делаю вас вакилем и поручаю выплатить закатуль фитр за себя.;9 Апрель, 2024, 16:27;7 052;4d195371-b4db-07ae-469a-cfacab67959e;;0
46 953;Ассаляму Алейкум, поручаю вам выплатить закят-аль-фитр за меня, брата, отца и мать. БаракаЛлаху фикум;9 Апрель, 2024, 16:27;7 085;5bc15d7f-1595-8c69-232a-23099b3a0e2c;;0
46 954;Я делаю вас Вакилем выплатить закят уль фитр за меня мою жену и моих детей.;9 Апрель, 2024, 16:27;7 052;6983bebc-df4e-a2b9-a358-5b3abc99e8a2;;0
46 955;Ассалам алейкум я намереваюсь выплатить занят Аль-фитр за себя, свою семью,родителей и сестру и передаю полномочия вам.;9 Апрель, 2024, 16:28;7 058;f495025d-52d8-ec0a-2ba9-cd66df2f3b11;;1
46 956;Ассаляму алейкум. Делаю вас вакилем и поручаю выплатить закят аль фитр за меня , мужа и дочь. Продуктами для нуждающихся;9 Апрель, 2024, 16:28;7 085;32a4f211-64e7-00b2-daf6-f9cf358975ba;;0
46 957;Ас-саляму 'аляйкум ва рахмату-Ллахи ва баракяту, поручаю вам выплатить за меня, за жены и сына обязательный закят Аль-Фитр.;9 Апрель, 2024, 16:29;7 085;48d538e0-4462-8fd0-ed08-ac03b54cb210;;0
46 958;Ассаламу алейкум поручаю вам выплатить закат-аль-фитр за меня моих четерех сыновей и двух жен БаракаЛлааху фикум;9 Апрель, 2024, 16:30;7 085;613b993b-e1cf-460b-9df8-6df9b55d13f4;;0
46 959;Ассаляму алейкум. Делаю вас поручителем выплатить закят продуктами;9 Апрель, 2024, 16:31;7 085;a64afdc5-f6ba-055a-c21b-c637a95feb00;;0
46 960;Ассаляму Алейкум. Поручаю вам выплатить закят Аль фитр, за меня, мою жену и моих родителей;9 Апрель, 2024, 16:31;7 085;9fbf88b8-af1a-879d-6a1a-f6a350b970eb;;0
46 961;Малышка;9 Апрель, 2024, 16:31;7 539;3167d683-666c-49f2-61f2-2e8c7662f217;;1
46 962;Пусть Аллах облегчит;9 Апрель, 2024, 16:32;7 539;3167d683-666c-49f2-61f2-2e8c7662f217;;4
46 963;Ассаламу Алейкум. Я намереваюсь выплатить закят Аль-Фитр за себя, жену и троих детей и передаю полномочия фонду.;9 Апрель, 2024, 16:36;7 058;ac62c18d-ea89-43b8-7af5-a62db7009da1;;1
46 964;Ассаламу алейкум! Я делаю вас Вакилем и поручаю выплатить Закят-уль-фитр за меня, мою жену и моего сына;9 Апрель, 2024, 16:37;7 052;c8b4502e-55a7-12da-73e3-db4c565a3ceb;;0
46 965;Ассаляму алейкум, я делаю вас Вакилем для выплаты зякаты закат-уль-фитр за меня и мою семью;9 Апрель, 2024, 16:37;7 052;86f11543-bfdf-4cfa-55d8-e93ab004e2ac;;0
46 966;Асаламу алейкум уа рахматуЛлахи уа баракатух. Поручаю вам выплатить закятуль фитр продуктами питания, за меня, за мою супругу и за моих двух дочерей.;9 Апрель, 2024, 16:40;7 085;3c66a55b-893a-4e08-9b05-70353324c2e9;;0
46 967;Это обязательно писать что передаете деньги фонду на продукты ?;9 Апрель, 2024, 16:40;7 085;b2d848ef-89cd-7caa-642e-6b6b34e96b57;;1
46 968;200 не мало? В Москве 800 и 1200 вроде;9 Апрель, 2024, 16:41;7 085;3167d683-666c-49f2-61f2-2e8c7662f217;;0
46 969;Дай Бог Вам крепкого здоровья и счастья!!! 🙏;9 Апрель, 2024, 16:42;7 350;36e9457d-1e0b-87be-7ca2-1defdccf2c47;;0
46 970;🙌🏻❤️;9 Апрель, 2024, 16:42;7 401;f06b33c9-7d19-6f7b-1d41-3165d1ac5de7;;0
46 971;Ассаламу ‘алейкум уа рахматулЛахи уа баракятуху, поручаю выплатить за меня, родителей, сестру и брата;9 Апрель, 2024, 16:43;7 085;6be2cf3b-64bf-baef-3deb-64cb85804f42;;0
46 972;Ассаламу алейкум. Поручаю вам быть моим вакилем для выплаты закаты неимущим и нуждающимся от моего имени.;9 Апрель, 2024, 16:45;7 085;7cd69563-07b7-1eb4-bd97-408c1d35d726;;1
46 973;Ассаляму алейкум. Я передаю полномочия фонду за выплату закята аль фитр за себя жену и сына;9 Апрель, 2024, 16:45;7 058;468e1998-e6af-30ca-8d87-ec10efec369f;;1
46 974;Ассаляму аллейкум . Поручаю вам выплатить закят аль фите за меня , жену и дочь;9 Апрель, 2024, 16:47;7 085;73d7c966-7e68-33c7-5d64-fdbc72635a2b;;0
46 975;Во благо 🤍;9 Апрель, 2024, 16:47;7 085;4a15f2fa-81f4-8a83-859c-3b36b363bf9c;;0
46 976;Я намереваюсь выплатить закят аль-фитр за себя и за свою семью ради довольства Аллаха;9 Апрель, 2024, 16:48;7 058;ad247ce6-c1ec-fe37-17c3-1363dc4b8b7b;;1
46 977;Ассалам алайкум, я намереваюсь выплатить закят АЛЬ-ФИТР за себя, жену, сына и свою мать и передаю полномочия фонду;9 Апрель, 2024, 16:52;7 058;8d38e9d3-ae67-7b77-166c-d9087f5a030e;;1
46 978;Ассаламу Алейкум ! Поручаю вам быть моим вакилем для выплаты зякята нуждающимся от моего имени 🤲🏼;9 Апрель, 2024, 16:53;7 085;a2f8cd2a-cb47-a5ed-c66f-c95806998bb9;;0
46 979;Ассаляму алейкум поручаю вам отдать закат аль фитр за меня и мою жену;9 Апрель, 2024, 16:54;7 085;a170567e-a34b-9b5e-bfae-5dd29535bbf6;;0
46 981;Ассаламу Алейкум , поручаю вам выплатить закят продуктами питами для нуждающихся  за мою семью!❤️;9 Апрель, 2024, 16:59;7 085;62f842e0-76cf-d1ad-2e7a-be5fef69fd1e;;0
46 982;Ас-саля́му алейкум ва-рахмату-Лла́х я передаю полномочия фонду за выплату закята аль фитр за свою семью и родителей;9 Апрель, 2024, 17:00;7 058;50838484-0eea-840a-f59f-4bd640b79534;;1
46 983;Ас саляму ‘аляйкум, поручаю вам выплатить закят Аль-Фитр за меня;9 Апрель, 2024, 17:00;7 085;37b4179c-258a-9e0d-a2ca-317b077972c2;;0
46 984;Ассаламу Аллейкум. Я делаю вас Вакилем и поручаю выплатить Закят-уль-фитр за меня и мою семью;9 Апрель, 2024, 17:01;7 052;c258af8e-71e2-10b7-8c6e-ed3d6ea1e00e;46 965;1
46 985;Поручаю, Вам  выплатить Закат -аль -Фито за меня, мужа и ребенк.;9 Апрель, 2024, 17:03;7 085;14facb63-26b5-9982-1044-09a0f767bcbb;;0
46 986;Ассаляму Алейкум. Поручаю вам выплатить Закят-аль-Фитр продуктами питания для нуждающихся за меня, моего мужа и сына🤲🏻🤲🏻;9 Апрель, 2024, 17:04;7 085;2a30f74b-9e3c-7120-8fb6-f15b303aa060;;0
46 987;Любимая ❤️;9 Апрель, 2024, 17:06;7 549;168ccbc0-1950-3cf2-906c-de46d27bb3d2;;1
46 988;Ассаламу алейкум, поручаю вам выплатить Закят-аль-Фитр продуктами за  моего отца , мою мать, моего брата , мою сестру , за меня;9 Апрель, 2024, 17:10;7 085;0391a277-1947-efbb-5f2a-9cf64b46300b;;0
46 989;Ассаляму Алейкум.Я намереваюсь выплатить закят Аль -Фитр за себя ,мужа и троих детей ради Всевышнего Аллагьа и передаю вам полномочия .Пусть воздастся благом в многократном размере 🤲🤲🤲;9 Апрель, 2024, 17:10;7 058;230f7879-63cb-74fc-16c0-ee46d2506a87;;1
46 990;Ассаламу алейкум, поручаю вам выплатить закят Аль-Фитр за меня , жену и дочку;9 Апрель, 2024, 17:12;7 085;8e320f30-c57b-fa39-6eac-da4fa650264a;;0
46 991;Ас-саляму ‘аляйкум ва рахмату-Ллахи ва баракятух поручаю  вам выплатить закят Аль-Фитр за меня;9 Апрель, 2024, 17:12;7 085;b429e9e3-cf5a-5f73-c003-e77dd1fada22;;0
46 992;Ассаламу алейкум , поручаю вам выплатить Закят-аль-Фитр продуктами за моего отца, мою мать, моего брата , мою сестру , за меня,   ради Всевышнего  Аллаха;9 Апрель, 2024, 17:13;7 085;0391a277-1947-efbb-5f2a-9cf64b46300b;;0
46 993;Ас саляму алейкум  , Я делаю вас Вакилем и поручай выплатить Закят-уль Фитр за меня!;9 Апрель, 2024, 17:13;7 052;f09677fb-793b-c718-0606-5535ea3cc2ac;;0
46 994;Ас салам алейкум, я поручаю вам выплатить Закят-аль-Фитр, за меня, за двух моих сыновей, за дочку и жену;9 Апрель, 2024, 17:14;7 085;0cdbc474-4d0f-b355-1c87-55a041491781;;0
46 995;Огромное спасибо всем, кто помог!;9 Апрель, 2024, 17:17;7 526;0b0cae07-f683-d8e0-6b35-6a1f809ea06b;;2
46 996;Два часа - и помощь оказана! Спасибо! Это бесценная поддержка!;9 Апрель, 2024, 17:18;7 350;0b0cae07-f683-d8e0-6b35-6a1f809ea06b;;1
46 997;Ас салам алейкум, я делаю вас Вакилем,и поручаю вас выплатить Закят-Уль-фитр за меня,моих двух детей,маму и отца;9 Апрель, 2024, 17:19;7 052;23296ef4-f7cd-9bba-771f-df12ff3c73ef;;0
46 998;Ассаламу алейкум, поручаю вам выплать закят Аль-Фитр за меня, мужа и сына;9 Апрель, 2024, 17:21;7 085;d014744a-2d94-a31b-5e0d-2a4085ef8f0b;;0
46 999;Ассаламу алейкум, поручаю вам выплатить закят Аль-Фитр за меня;9 Апрель, 2024, 17:23;7 085;b16739c5-a686-fce8-6554-bf1fb86563a2;;0
47 000;Ассаламу алейкум поручаю вам выплатить заклят Аль-Фитр за меня и мою сестру;9 Апрель, 2024, 17:26;7 085;d8e1499e-7975-2687-9fed-c12a833acf7b;;0
47 001;Ассаляму Алейкум, поручаю вам выплатить закят Аль-Фитр за меня, продуктами для нуждающихся.;9 Апрель, 2024, 17:26;7 085;8d0336b9-beb7-74d4-64e7-4977d5f5680b;;0
47 002;Ас аляйкум аляйкум уа рохматуЛЛяхи паручаю вам выплатить закят-аль-фитр за меня , мою жену и моего сына.;9 Апрель, 2024, 17:27;7 085;0f27bbe9-9922-32d1-560d-f7fd1f87964f;;0
47 003;Ассаляму Алейкум Варахматуллахи Вабаракатух, поручаю Вам выплатить закят Аль-Фитр за меня.;9 Апрель, 2024, 17:28;7 085;4a1b1b55-0455-7b63-6f73-09fb00cc2d38;;0
47 004;Ассаляму Алейкум, поручаю вам выплатить закят Аль-Фитр за меня, моего брата и мою мать;9 Апрель, 2024, 17:28;7 085;7be166c9-51f7-817f-94ac-4a1f90a7a6a2;;0
47 005;Ассаляму Алейкум, поручаю вам выплатит закят Аль-Фитр за меня, продуктами для нуждающихся.;9 Апрель, 2024, 17:28;7 085;0bc74a5a-cee4-b4e7-c419-6d998549a686;;0
47 006;Ассаляму Алейкум. Поручаю Вам выплатить закят Аль-Фитр за меня , супругу , дочку и 2х сыновей !;9 Апрель, 2024, 17:30;7 085;5d01e90f-7ff5-745f-e02b-65aa1c7cf7cd;;0
47 007;Ассаляму Алейкум. Поручаю вам выплатить Закят-аль-Фитр продуктами питания для нуждающихся за меня, за жену, за дочь и за сына;9 Апрель, 2024, 17:31;7 085;f9bee971-3c1c-f94d-7d12-a2b32c053cd3;;0
47 008;пусть Аллах примет;9 Апрель, 2024, 17:32;7 085;0c6ab323-7230-9860-a91c-345fd5e0ca77;;0
47 009;@БФ «Надежда» Ассаламу алейкум. Я делаю вас вакилем и поручаю вам выплатить закятульфитр за меня(Талбон), отца(Саиджалол) и мать (Джамиля). БаракаЛлаху фикум.;9 Апрель, 2024, 17:32;7 052;9e27548d-3030-b51b-1386-1956a0f727e1;46 505;0
47 010;Ассаляму алейкум, я делаю вас Вакилем и поручаю выплатить Закят - Уль- Фитр за;9 Апрель, 2024, 17:33;7 052;880aed90-70e0-bdb3-702a-f2a6f040b392;;0
47 011;Ассаламу алейкум делаю вас вакилем для выплаты Закят Аль фитр за себя жену 3 детей и мать;9 Апрель, 2024, 17:33;7 058;1bc6284e-a720-9343-8d26-deca60941703;;1
47 012;Ас Саламу алейкум. Поручаю выплатит закят Аль-Фитр, за меня,за сына и за жену;9 Апрель, 2024, 17:34;7 085;1a435b89-44f4-2c69-e5dd-fae5924663a7;;0
47 013;Ассаляму Алейкум. Поручаю вам выплатить Закят-аль-Фитр продуктами питания для нуждающихся за меня;9 Апрель, 2024, 17:35;7 085;4a97ea79-1b8b-0d0c-70e1-e2e01fb625e2;;0
47 014;🤲;9 Апрель, 2024, 17:36;7 085;2ff16322-aa8d-496d-c08d-1adc84019e22;;0
47 015;Поручаю вам выплатить закят аль фитр за меня;9 Апрель, 2024, 17:37;7 085;b9f3a987-249c-aefd-2de7-c33fedb816c7;;0
47 016;Поручаю вам выплатить закат аль фитр за меня,жену,моего сына,отца и матери;9 Апрель, 2024, 17:38;7 085;4f087626-7872-51ae-b3fc-73dae05240d9;;0
47 017;Ассаламу Алейкум. Поручаю вам выплатить Закят-аль-Фитр за меня, жену, младшую сестру, папу и маму!;9 Апрель, 2024, 17:39;7 085;05b4524e-7d28-37ee-9857-6fcdc66775a1;;0
47 018;Поручаю вам выплатить  закят аль фитр за моего сына и меня;9 Апрель, 2024, 17:39;7 085;4b749693-a468-057e-633b-2769e0d7a9ea;;0
47 019;Ассаламу алейкум!Я делаю вас Вакилем и поручаю выплатить закатуль фитр за меня (Альбина);9 Апрель, 2024, 17:40;7 052;60f67d92-0c5a-d626-5e6a-ca29d9dbaf99;;1
47 020;Ассаламу алайкум. Я намереваюсь выплатить обязательный закят аль-фитр за себя, жену, обоих сыновей и родителей. Передаю полномочия фонду распределить средства для нуждающихся. Пусть примет Всевышний от нас и от вас. Амин!;9 Апрель, 2024, 17:41;7 058;e1497206-fe55-fa57-67c3-1373eaac5b63;;1
47 021;Ассаламу алейкум! Я делаю вас Вакилем и поручаю выплатить Закят-уль-фитр за меня, моего отца и мою маму.;9 Апрель, 2024, 17:41;7 052;b1c33690-ad80-70f6-a23e-d9d9828277df;;0
47 022;Ассаламу Алейкум. Передаю полномочия фонду «Тут Добро» за выплату Закята аль-фитр за себя,маму и брата;9 Апрель, 2024, 17:42;7 058;cc8cc5a0-b0cd-9156-4ea8-b3514fa82d05;;1
47 023;Поручаю вам выплатить закят Аль-Фитр за меня, за жену и мою дочь;9 Апрель, 2024, 17:42;7 085;15c912a1-e6db-616b-cdaf-a84124b2b1fa;;1
47 024;Ас-саляму ‘аляйкум ва рахмату-Ллахи ва баракяту я делаю вас Вакилем и поручаю выплатить закат за меня и мою маму;9 Апрель, 2024, 17:44;7 052;b47df57d-c795-084c-ed05-c0604afaa5d1;;0
47 025;Поручаю вам выплатить закят за себя, за маму и тетю;9 Апрель, 2024, 17:44;7 085;73fa1f09-5136-95d7-7a05-a662cc1ba875;;0
47 026;Ассаламу алейкум,я делаю вас Вакилем и поручаю выплатить Закят-Уль-Фитр за меня,за моего отца и маму,за моего брата.;9 Апрель, 2024, 17:44;7 052;37a18d42-317a-bd35-1f1e-d44cf211ae63;;0
47 027;Ассаламу алейкум ва рах|матуЛлаhи ва баракатуh, Поручаю вам выплатить закат за меня, за моего мужа и мою дочь.;9 Апрель, 2024, 17:47;7 085;4b5228a5-c0ce-1729-7f6d-dc963106e416;;0
47 028;Ассаламу алейкум,поручаю вам выплатить закят Аль-Фитр за меня,за жену и мою дочь.;9 Апрель, 2024, 17:50;7 085;7a576629-fef8-8f3e-636a-fd33b09e8289;;0
47 029;БисмилЛяh!;9 Апрель, 2024, 17:51;7 085;6ffedd68-cde8-fbf3-9f5e-b2fbc5786b60;;0
47 030;Ассаляму алайкум, я делаю вас Вакилем и поручаю выплатить закатуль фитр за меня, жену и брата;9 Апрель, 2024, 17:52;7 052;6e5a1a83-e63e-9501-75fd-a0c1dc8a849d;;0
47 031;Ас'салам Алейкум.Поручаю  вам выплатить закят Аль-Фитр за Меня, за брата,за Мамь,и Жену.;9 Апрель, 2024, 17:55;7 085;8dfff3de-85ee-7e6b-70fc-1b4b951ac2a6;;0
47 032;Поручаю Вам выплатить закят за меня ,за отца и мать🫶🏽;9 Апрель, 2024, 17:56;7 085;e9b2c94e-fd38-ecf7-c6ff-c04b43ae0419;;0
47 033;Ассалам алейкум. Получаю вам выплаты закят Аль-Фитр  за меня ,за бабушку,за брата .;9 Апрель, 2024, 17:58;7 085;25d351c1-12af-8388-e79c-9664542c6a8c;;0
47 034;Ас саламу алейкум, делаю вас вакилем для выплаты закят аль фитр за себя , жену и 3 моих детей.;9 Апрель, 2024, 17:59;7 058;b659bac0-1dee-c8b3-294e-8d161705a432;;1
47 035;Поручаю вам выплатить закят Аль Фитр за меня и за мужа;9 Апрель, 2024, 17:59;7 085;4a0ae922-ce24-7e86-483b-ee013551dede;;0
47 036;Ассаламу алейкум , поручаю вам выплатить закят аль-фитр за меня !;9 Апрель, 2024, 18:01;7 085;3fc697df-97af-825e-4785-327536863056;;0
47 037;Поручаю вам выплатить закят аль-фитр за меня и за мужа!;9 Апрель, 2024, 18:04;7 085;aadd9546-e73c-8625-8071-1546ca5a4206;;0
47 038;Приучая;9 Апрель, 2024, 18:04;7 085;f584d3bd-f87c-67b0-5326-844386e3b5c3;;0
47 039;БисмиЛлях🤲🏽;9 Апрель, 2024, 18:04;7 085;d33089e3-0e5c-392f-fdae-fb62a1f355be;;0
47 040;Ассаляму Алейкум. Поручаю вам выплатить Закят-аль-Фитр продуктами для нуждающихся за меня;9 Апрель, 2024, 18:05;7 085;2d1a892a-fe5f-6e29-8dcc-6997515ca3f9;;0
47 041;Примите за меня закят;9 Апрель, 2024, 18:05;7 085;f584d3bd-f87c-67b0-5326-844386e3b5c3;;0
47 042;А одеждой можно помочь? Или только новые вещи нужны?;9 Апрель, 2024, 18:05;6 873;e34ad9eb-cddd-79df-59cd-8963e7741537;;0
47 043;Поручаю вам выплатить закят Аль-Фитр за меня;9 Апрель, 2024, 18:06;7 085;a2875436-45fb-802c-5295-0fce95c6ce6d;;0
47 044;Ассаламу алейкум, я намереваюсь выплатить обязательный закят аль-фитр за себя, родителей и брата. Передаю полномочия фонду распределить средства для нуждающихся. Пусть Всевышний примет от всех🤍;9 Апрель, 2024, 18:07;7 058;cea484e4-765a-0ab2-5604-ada7931022c6;;2
47 045;Поручаю вам выплатить закят Аль фитр, за отца , маму, братишку;9 Апрель, 2024, 18:07;7 085;40dff6cd-e281-9f24-387e-8504b13ca9ed;;0
47 046;Поручаю вам выплатить закят за себя;9 Апрель, 2024, 18:07;7 085;c7ef5200-8f9d-0aed-382d-b6e1bfd49374;;0
47 047;Поручаю Вам выплатить заклят Аль-фитр за меня и моего мужа;9 Апрель, 2024, 18:07;7 085;38d2952d-d9d5-dc73-bee0-3b4f13a8cbcb;;0
47 048;Поручаю вам выплатить закят Аль-Фитр за меня , за сестру отца и мать;9 Апрель, 2024, 18:07;7 085;02e69262-79e8-0458-7371-d5623a5fae89;;0
47 049;Поручаю вам выплатить закат Аль-фитр за меня и моих детей;9 Апрель, 2024, 18:08;7 085;7eb244d9-e945-1d20-4f8b-1b372742b4d7;;0
47 050;Ассаляму алейкум .поручаю вам выплатить закят-Аль-фитр за меня ,супругу ,и сына;9 Апрель, 2024, 18:09;7 085;2e9975aa-1c52-a126-c864-082289684785;;0
47 051;Поручаю вам выплатить закат Аль фите за себя за жену за моих детей и кто меня уполномочил оплатить;9 Апрель, 2024, 18:10;7 085;ed338bc9-c057-f17f-e6e8-93b3fa4fdf25;;0
47 052;Ассаламу аллейкум,Я делаю этот фонд вакилем и поручаю вам выплатить обязательный закят за меня,мою жену,мою дочь,моего сына,ради Аллагьа.;9 Апрель, 2024, 18:11;7 085;b398ea1a-5287-dcaa-7c58-7769f53217ee;;0
47 053;Поручаю выплатить закят Аль-Фитр за маму, за жену, за тетю, за маму жены;9 Апрель, 2024, 18:11;7 085;ba37d6ad-bf5c-9e1d-4dfb-151e1cb876a9;;0
47 054;Поручаю Вам выплатить обязательный закят за меня, мою сестру и маму 🙏;9 Апрель, 2024, 18:14;7 085;7952ceb8-8331-8b2d-7440-d476b79f312b;;0
47 055;Поручаю выплатить закят Аль-Фитр за меня.;9 Апрель, 2024, 18:15;7 085;a89ddb19-9031-33b7-b6ed-032fb0173215;;0
47 056;Ассаламу алейкум, поручаю вам выплатить закят Аль-Фитр за меня, за родителей, за сестру и её детей и за семью Исаковых;9 Апрель, 2024, 18:15;7 085;5a026ecb-1296-048d-f582-9ae5ab7c29ee;;0
47 057;Ас-саляму ‘аляйкум ва рахмату-Ллахи ва баракятуhy поручаю вам выплатить закят Аль фитр за за мою семью ..;9 Апрель, 2024, 18:18;7 085;6126989e-f9af-2ca7-0531-11c8521a2f40;;0
47 058;Ассаляму Алейкум! Я делаю этот фонд вакилем и поручаю вам выплатить обязательный заклят за меня, моего мужа , моих детей, сестру, отца и мать , ради Аллагьа . БисмиЛлях 🤲;9 Апрель, 2024, 18:19;7 085;87daad7f-aca2-2f66-ec17-8d201d855ddb;;1
47 059;Ассаляму алейкум поручаю выплатить этот закат фонду за себя, жену, мою дочь ради Аллаха;9 Апрель, 2024, 18:21;7 085;117320d3-f0de-8a5f-c1e3-ca6c334cc175;;0
47 060;Поручаю выплатить закят аль фито за меня;9 Апрель, 2024, 18:21;7 085;7c1a0908-1591-6c59-034a-229373fc567c;;0
47 061;Ассалам алейкум, поручаю вам выплатить закат за меня;9 Апрель, 2024, 18:25;7 085;71e14e37-892c-a8b1-3566-6ff8ddbe05ef;;0
47 062;Ассаляму Алейкум.Поручаю вам выплатить закят Аль фитр за меня.;9 Апрель, 2024, 18:26;7 085;3a97b6f6-db2b-1ca7-5880-f7f2a1ba01ee;;0
47 063;Ассаламу аллейкум варахматуЛлахи вабаракатух, поручаю вам выплатить закят Аль-Фитр за меня, за родителей, брата и сестру;9 Апрель, 2024, 18:27;7 085;e80e5466-cd82-446f-3abc-a860c9accb30;;0
47 064;Ассаляму Алейкум. Поручаю вам выплатить Закят-аль-Фитр продуктами для нуждающихся за меня, сестру и мою мать;9 Апрель, 2024, 18:28;7 085;1c42ab39-c525-5228-dea3-1a4df3d2b93b;;0
47 065;Я намериваюсь выплатить занят аль фитр за свою тетю. Передаю полномочия фонду распределить средства для нуждающихся. Аллагьу Акбар;9 Апрель, 2024, 18:28;7 058;37062e13-ae79-4e3b-182f-9bad92cb478c;47 044;0
47 066;Ассалам Алейкум, поручаю вам выпоатить закат за себя, за жену, за дочку, за обоих сыновей;9 Апрель, 2024, 18:29;7 085;2e044bdb-9e27-1f2a-1893-23660fecf605;;0
47 067;Ассаламу Алейкум. Поручаем вам выплатить закят продуктами за нашу семью.;9 Апрель, 2024, 18:29;7 085;d0ee93cb-c3d0-bd8e-d621-61cfb821ecfc;;0
47 068;Ассаламу алейкум , поручаю вам выплатить закят на себя , отца , мать , и 2 сестры;9 Апрель, 2024, 18:31;7 085;5a1569c5-65df-ac5f-0417-2096a33bfbbd;;0
47 069;Ассаламу алейкум. Поручаю вам выплатить закят аль-фитр за меня;9 Апрель, 2024, 18:33;7 085;3f0c80e2-60df-a215-8aa1-4fedeff4abeb;;0
47 070;Ассаламу алайкум . Поручаю вам выплатить закят за себя за жену и за детей;9 Апрель, 2024, 18:38;7 085;07a2689a-cee8-5e28-e8bc-2f33daeac6ce;;0
47 071;Ассаламу Алейкум. Поручаю выплатить закят на мою семью;9 Апрель, 2024, 18:39;7 085;39479ed2-9083-7ca6-0a85-e62c43d25d6f;;0
47 072;Ассаламу алейкум, я делаю вас вакилем и поручаю выплатить закят Уль Фитр за меня.;9 Апрель, 2024, 18:40;7 052;ac79a1e3-28a1-8f0b-0a26-f24860027e54;;0
47 073;Ассаламу алейкум! Поручаю Вам выплатить Закят-аль-Фитр продуктами для нуждающихся, за меня, и мою семью!;9 Апрель, 2024, 18:41;7 085;5cf333e0-f502-d07c-0fef-2136beef0158;;0
47 074;Ас Салам Алейкум! Прочаю вам выплатить закят продуктами.;9 Апрель, 2024, 18:43;7 085;325eeefe-3d6d-8ce2-b500-be4bd7688374;;0
47 075;Ассаламу алейкум , я намереваюсь выплатить закят Аль-Фитр за себя, бабушку,дедушку, родителей и сестру. передаю полномочия фонду распределить средства для нуждающихся. Пусть всевышний примет всех❤️;9 Апрель, 2024, 18:43;7 058;deab8c63-fdc1-8311-3fd1-a5b71fe9efb9;;1
47 076;Я намереваюсь выплатить обязательный закят аль фите за себя ,свою семью ,маму и брата.Делаю вас вакилем распределить средства нуждающимся.Аминь я Аллагь .;9 Апрель, 2024, 18:43;7 058;8d745805-b708-1fb5-9625-6da7e5afaa3e;;1
47 077;Ассаламу Алекум! Поручаю вам выплатить закат Аль-Фитр за меня, за Маму, Сестренку и Жену.;9 Апрель, 2024, 18:44;7 085;fba62224-b3d1-e10e-20b1-e20f6efd9464;;0
47 078;Благодаря занятиям с нейропсихологом Денис разовьёт мышление, память и внимание, сможет лучше учиться и навёрстывать упущенное развитие. Мальчик наконец сможет найти друзей и сможет наравне со сверстниками познавать мир. Спасибо за вашу помощь ❤;9 Апрель, 2024, 18:45;7 521;ebcd94fa-f600-e430-6c4d-974e9bf05c9d;;2
47 079;Ассаламу алейкум! Поручаю Вам выплатить закят за меня. 🤲🏽;9 Апрель, 2024, 18:45;7 085;6b7e4382-35a4-6f2b-02a0-69fc17075217;;0
47 080;Ассаламу алейкум , поручаю вам выплатить закят за меня,  мою семью, племянников , родителей и сестер;9 Апрель, 2024, 18:46;7 085;b160a28b-c51e-7b7d-da44-2f1ff952bf98;;0
47 081;Ассалам алейкум! Я поручаю вам раздать закят аль фитр за себя, свою жену, за своих двоих сыновей ради Аллагьа.;9 Апрель, 2024, 18:46;7 085;f9499392-bb42-ffe7-0ba6-7972d7aad331;;0
47 082;Ассаляму алейкум я намереваюсь выплатит заучит Аль-Фитр за себя, маму, папу, бабушку,сестру . Делаю вас вакилем распределить средства нуждающимся.Амин я Аллах;9 Апрель, 2024, 18:48;7 058;0a03c496-0034-8239-2d9d-5972182df4a4;;3
47 083;О Аллах Милостивый   исцели полным исцеление этого ребёнка и дай ему и его родителям крепкий иман и блага обоих миров, амин!!,;9 Апрель, 2024, 18:48;7 568;e365648f-b8ac-05d8-b16a-39881218804f;;8
47 084;Ас-саляму ‘аляйкум ва рахмату-Ллахи ва баракяту, поручаю Вам раздать закят аль фитр за меня, за мою мать, за моего брата и за мою сестру.;9 Апрель, 2024, 18:49;7 085;cb807926-1ca8-5ab2-8eda-f7576c5d8140;;0
47 085;@Ванкуверский сурок закят*;9 Апрель, 2024, 18:49;7 058;0a03c496-0034-8239-2d9d-5972182df4a4;47 082;0
47 086;Ассаляму Алейкум. Поручаю Вам выплатить Закят аль Фитр за меня и мою семью;9 Апрель, 2024, 18:49;7 085;16902bcc-dc9f-2c3a-0650-0d86c20844c2;;0
47 087;Ассаляму Алейкум!Поручаю вам выплатить закят за меня ИншаАллах!;9 Апрель, 2024, 18:50;7 085;4abc08b9-583f-ecd2-6c8b-7ad79ed6b25c;;0
47 088;Ассалому алейкум! Поручаю Вам  раздать закят аль фитр за меня, маму, брата;9 Апрель, 2024, 18:50;7 085;e2922f9e-76ce-4fb4-0b30-ec956686ab96;;0
47 089;АсСаляму Алейкум уа РахматуЛлахи уа баракатуху❤️Вверяем Вам выплатить нуждающимся Закят - аль- Фитр от моей тёти и меня ❤️БисмиЛлях;9 Апрель, 2024, 18:52;7 085;8bc767ef-0f15-45cc-123e-c5749546748b;;0
